CID,C4_3_N3_2_2*(1-FC_16_C4_0_N3_1_H1_2_H1_2_/_1_1_1_/_0_0_0_0),FC_13_C4_0_H1_1_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_/_0_0_0_0_0_0*(1-n),C4_3_N3_2_1*(1-FC_40_C4_0_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0),LeafAC_C4_C4_2*(1-FC_514_C4_0_Cl1_1_Cl1_1_C4_1_H1_2_Cl1_2_Cl1_2_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0),C4_3_C4_3_1*(1-FC_9_C4_0_Cl1_1_/_1_/_0_0),dg_in_2*(1-C4_2_C4_2_2),na_ex_N3*C4_2_C4_3_2,na_ex_S6*(1-FC_127_C4_0_H1_1_H1_1_S6_1_O2_2_O2_2_O2_2_/_1_1_1_1_2_2_/_0_0_0_0_-1_0_0),FC_16_C4_0_N3_1_H1_2_H1_2_/_1_1_1_/_0_0_0_0*(1-na_ex_N3),FC_30_C4_0_H1_1_H1_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0*(1-FC_329_C4_0_H1_1_H1_1_C4_1_Cl1_2_C4_2_H1_3_H1_3_/_1_1_1_1_2_1_1_/_0_0_0_0_0_0_0_0),FC_5_O2_0_/_/_0*(1-na_in_O2),N3_2_N3_2_2*(1-FC_237_O2_0_C4_1_H1_2_O2_2_/_1_1_2_/_0_0_0_0),C4_2_C4_3_2*(1-C4_3_S2_2_1),LeafAC_N3_C4_1*(1-FC_495_C4_0_O2_1_N3_1_H1_2_H1_2_/_2_1_1_1_/_0_0_0_0_0),N3_2_S6_4_1*(1-LeafAC_Cl1_N2_1),FC_3_C4_0_/_/_0*(1-C4_2_C4_3_1),C4_2_C4_3_2*(1-C4_2_C4_3_2),dg_in_3*(1-C4_2_N3_2_2),na_ex_C4*(1-FC_6_N3_0_/_/_0),C4_2_O2_2_1*(1-LeafAC_O2_N3_2),C4_2_C4_2_2*C4_2_C4_2_2,C4_2_C4_4_1*(1-FC_481_C4_0_H1_1_H1_1_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_2_1_1_1_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0),FC_12_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0*(1-C4_2_C4_3_2),LeafAC_C4_C4_1*(1-FC_5_O2_0_/_/_0),FC_3_C4_0_/_/_0*(1-FC_3_C4_0_/_/_0),C4_2_N4_4_1*(1-FC_406_O2_0_S6_1_O2_2_O2_2_N3_2_H1_3_H1_3_/_1_2_2_1_1_1_/_0_0_0_0_0_0_0),FC_21_C4_0_H1_1_H1_1_C4_1_O2_2_O2_2_H1_3_/_1_1_1_2_1_1_/_0_0_0_0_0_0_0*(1-N2_2_S6_4_1),C4_2_C4_2_2*LeafAC_O2_N4_2,FC_15_C4_0_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_/_0_0_0_0_0_0*(1-FC_30_C4_0_H1_1_H1_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0),C4_3_C4_4_1*C4_3_C4_4_1,na_ex_O2*(1-dg_in_3),FC_9_C4_0_Cl1_1_/_1_/_0_0*(1-FC_30_C4_0_H1_1_H1_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0),LeafAC_O2_C4_2*(1-C4_2_C4_4_1),FC_29_C4_0_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0*(1-N3_3_O2_2_1),C4_3_S2_2_1*(1-C4_2_C4_2_2),C4_2_C4_2_2*FC_16_C4_0_N3_1_H1_2_H1_2_/_1_1_1_/_0_0_0_0,FC_18_C4_0_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0*(1-FC_489_N3_0_C4_1_S2_2_S2_2_/_1_1_2_/_0_0_-1_0),C4_2_C4_2_2*(1-rank),FC_10_C4_0_H1_1_O2_1_H1_2_/_1_1_1_/_0_0_0_0*(1-FC_49_C4_0_H1_1_O2_1_H1_2_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0),FC_2_C4_0_H1_1_H1_1_/_1_1_/_0_0_0*(1-FC_156_N3_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_1_0_0_0_0_0_0_0),na_ex_N3*(1-bd_in_2),na_in_N3*(1-C4_2_C4_2_2),ms*(1-FC_6_N3_0_/_/_0),dg_4*(1-FC_208_O2_0_N3_1_O2_2_/_1_2_/_0_0_0),C4_2_C4_2_2*(1-C4_2_N3_3_1),C4_2_N3_2_2*(1-C4_4_S6_4_1),FC_16_C4_0_N3_1_H1_2_H1_2_/_1_1_1_/_0_0_0_0*(1-na_ex_O1),na_in_N4*(1-FC_40_C4_0_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0),na_in_O2*(1-na_ex_Cl1),FC_20_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0*(1-FC_477_C4_0_C4_1_H1_2_H1_2_Cl1_2_C4_1_H1_2_H1_2_Cl1_2_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0)
6009,0.0,0.10925200000000002,0.0357143,0.0,0.0625,0.16791075,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.093137247549,0.16000000000000003,0.0714286,0.03125,0.0,0.0625,0.0,0.0,0.0588235,0.10380618339099999,0.0,0.0,0.0,0.0,0.0,0.07959184755102,0.0,0.0,0.0,0.0,0.0,0.0,0.21428575000000002,0.0625,0.0526316,0.0,0.0416667,0.116529,0.0,0.25,0.0,0.0,0.0,0.0,0.0
6010,0.0,0.0,0.0,0.0,0.0546875,0.1492535,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.13235324999999998,0.1875,0.214286,0.0234375,0.0,0.25,0.0,0.0,0.0588235,0.14532898615899997,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.35714300000000004,0.0,0.131579,0.0,0.05555549999999995,0.09653324999999999,0.0,0.2916665,0.0,0.0,0.0,0.0,0.0
6011,0.0,0.0,0.0714286,0.0,0.0,0.0597015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0571428999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526316,0.0,0.1111109999999999,0.0491454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6013,0.0,0.10826775,0.0,0.0,0.0625,0.12313425,0.0,0.0,0.0,0.0,0.0,0.0,0.13333340000000002,0.0,0.0,0.2254900754902,0.16000000000000003,0.178571,0.13671875,0.0,0.0625,0.0,0.0,0.176471,0.179930733564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24999975,0.0,0.0,0.1964285,0.0,0.0263158,0.0,0.08333324999999993,0.099920625,0.0,0.229166675,0.0,0.0,0.0,0.0,0.0
6014,0.0,0.0,0.0,0.0,0.03125,0.119403,0.016666700000000003,0.166667,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.102941125,0.09000000000000001,0.0714286,0.03125,0.0,0.0,0.0,0.0,0.0588235,0.10380618339099999,0.0,0.0,0.0,0.0,0.0,0.10612271102039991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0789473999999999,0.1500003,0.0,0.223858,0.1,0.0,0.0,0.0,0.0,0.0,0.0
6016,0.0,0.0,0.0,0.0,0.0,0.078358175,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0490195637255,0.09000000000000001,0.0357143,0.1875,0.0,0.015625,0.0,0.0,0.235294,0.05536329584775,0.0,0.0,0.0,0.0,0.0,0.027550992448980002,0.0,0.0714286,0.0,0.0,0.0,0.0,0.116071425,0.0,0.0263158,0.0,0.0,0.0703115,0.0,0.125,0.0,0.0,0.0,0.0,0.0
6017,0.0,0.10236225000000002,0.0,0.0,0.03125,0.1268655,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.139706267157,0.09000000000000001,0.1428569999999999,0.1640625,0.0,0.25,0.0,0.0,0.176471,0.14532898615899997,0.0,0.0,0.0,0.0,0.0,0.024489775510200002,0.0,0.0714286,0.0,0.0,0.0,0.0,0.392857,0.0,0.0526316,0.0,0.0833335,0.08411235,0.0,0.45833335,0.0,0.0,0.0,0.0,0.0
6018,0.1428569999999999,0.0,0.0357143,0.0,0.0,0.09141825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357143,0.0234375,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.08265307377551,0.0,0.0714286,0.0,0.0,0.0,0.0,0.116071425,0.0,0.0263158,0.0,0.14583362500000002,0.14696399999999998,0.0,0.104166625,0.0,0.0,0.0,0.0,0.25
6019,0.0,0.0,0.0,0.0,0.02734375,0.078358175,0.016666700000000003,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0514705625,0.09000000000000001,0.0357143,0.0625,0.0,0.015625,0.0,0.0,0.0,0.05536329584775,0.0,0.2,0.0,0.0,0.0,0.055102081326529904,0.125,0.0714286,0.0,0.0,0.0,0.0,0.116071425,0.0,0.0,0.1500003,0.0,0.179747,0.0,0.125,0.0,0.0,0.0,0.0,0.0
6021,0.0,0.0,0.0,0.0,0.0234375,0.164179,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.05637251887255,0.1275,0.0535715,0.0390625,0.0,0.0,0.2222219999999999,0.2125,0.0588235,0.05536329584775,0.0,0.0,0.0,0.0,0.008264464462810001,0.0255101744898,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526316,0.0,0.166667,0.12020125,0.1,0.0,0.5,0.0,0.0,0.0,0.0
6022,0.0,0.0,0.214286,0.0,0.1875,0.22388049999999995,0.25,0.333333,0.375,0.0,0.0,1.0,0.5,0.6,0.0,0.39215686274500006,0.25,0.357143,0.0,0.0,0.25,0.0,0.0,0.0,0.242214584775,0.0,0.0,0.0,0.0,0.0,0.09183662244899994,0.0,0.0,0.0,0.0,0.375,0.0,0.2857145,0.0,0.0,0.1666665,0.1666665,0.06032025,0.0,0.5,0.0,0.44999999999999996,0.0,0.0,0.0
6026,0.0,0.0,0.0,0.0,0.0,0.20895524999999998,0.0,0.0,0.0,0.0,0.05859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.1111109999999999,0.015625,0.0,0.25,0.05514703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0285714,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.342105,0.0,0.0,0.0336825,0.0,0.125,0.0,0.0,0.0,0.0625,0.25
6027,0.0,0.0,0.0,0.0,0.0,0.20895524999999998,0.0,0.0,0.0,0.0,0.05859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0555556,0.015625,0.0,0.25,0.05514703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0571428999999999,0.0,0.0714286,0.0,0.0,0.0,0.0,0.125,0.0,0.315789,0.0,0.0,0.0480341,0.0,0.125,0.0,0.0,0.0,0.0625,0.25
6028,0.0,0.0,0.0,0.0,0.0,0.1268655,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.137254754902,0.16000000000000003,0.214286,0.0,0.0,0.25,0.0,0.0,0.0,0.179930733564,0.0,0.0,0.0,0.0,0.0,0.08979611020399993,0.0,0.2857139999999999,0.0,0.0,0.0,0.0,0.35714300000000004,0.0,0.0263158,0.0,0.05555549999999995,0.1528875,0.0,0.5,0.0,0.0,0.0,0.0,0.0
6033,0.0,0.0,0.0714286,0.0,0.0,0.12313425,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.196078254902,0.16000000000000003,0.1428569999999999,0.0,0.0,0.0625,0.0,0.0,0.0,0.179930733564,0.0,0.0,0.0,0.0,0.0,0.09795944489799993,0.0,0.0,0.0,0.0,0.0,0.0,0.21428575000000002,0.0,0.0,0.0,0.08333324999999993,0.276343,0.1,0.25,0.0,0.0,0.0,0.0,0.0
6034,0.0,0.0,0.0,0.0,0.0,0.078358175,0.0333333,0.166667,0.16666675,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.09000000000000001,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0571428999999999,0.0,0.0,0.0,0.0,0.03125,0.0,0.116071425,0.0,0.0,0.2999997,0.0,0.218612,0.0,0.125,0.0,0.25,0.0,0.0,0.0
6040,0.0,0.0,0.0357143,0.0,0.0625,0.104478,0.0666666,0.0,0.0,0.333333,0.0,0.0,0.2,0.0,0.0,0.20588225,0.16000000000000003,0.1428569999999999,0.09375,0.0,0.0,0.0,0.0,0.0,0.179930733564,0.0,0.0,0.0,0.0,0.0,0.04897963673469992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526316,0.288888711111,0.0555556,0.13317,0.1,0.0,0.0,0.0,0.0,0.0,0.0
6041,0.0,0.0,0.0714286,0.0,0.0625,0.14365662499999998,0.0,0.0,0.0,0.0,0.05859375,0.0,0.1,0.0,0.0,0.0490195637255,0.09000000000000001,0.0714286,0.0625,0.0555556,0.015625,0.0,0.0,0.0,0.05536329584775,0.0,0.0,0.03125,0.0,0.0,0.13265292448979993,0.0,0.214286,0.0,0.0,0.0,0.0,0.116071425,0.0625,0.0526316,0.0,0.04861115,0.264161,0.0,0.125,0.0,0.0,0.0,0.0520833125,0.0
6042,0.0,0.0,0.0,0.0,0.125,0.0895522,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.09000000000000001,0.1428569999999999,0.0625,0.0,0.0,0.0,0.0,0.117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526316,0.0,0.0,0.0650545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6047,0.0,0.0,0.0357143,0.0,0.1875,0.164179,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.196078254902,0.16000000000000003,0.178571,0.1875,0.0,0.0,0.0,0.0,0.0588235,0.179930733564,0.0,0.0,0.0,0.8,0.0,0.140816752041,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0526316,0.0,0.0555556,0.142083,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147194,0.1,0.0,0.0,0.0,0.0,0.0,0.0
6049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,0.0,0.0,0.0,0.0,0.176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0270878,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6051,0.0,0.0,0.0,0.0,0.03125,0.0652985375,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0588235,0.09000000000000001,0.0357143,0.09375,0.0,0.015625,0.0,0.0,0.117647,0.05536329584775,0.0,0.0,0.0,0.0,0.0,0.027550992448980002,0.0,0.0,0.0,0.0,0.0,0.0,0.116071425,0.0,0.0,0.0,0.0,0.106196,0.0,0.125,0.0,0.0,0.0,0.0625,0.0
6052,0.0,0.0,0.0,0.0,0.1875,0.13059725,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.2254900754902,0.1875,0.1428569999999999,0.03125,0.0,0.015625,0.0,0.0,0.0588235,0.179930733564,0.0,0.0,0.0,0.0,0.0,0.04897963673469992,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.09821425,0.0,0.0,0.0,0.0,0.180415,0.0,0.125,0.0,0.0,0.0,0.0,0.0
6053,0.0,0.0,0.0,0.0,0.0,0.0746269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714286,0.09375,0.0,0.0,0.1111109999999999,0.0,0.176471,0.0,0.0,0.0,0.0,0.0,0.033057785124000004,0.02653058489796,0.0,0.0634920968254,0.0,0.0,0.0,0.25,0.0,0.0,0.0789473999999999,0.0,0.0,0.0611605,0.2,0.0,0.0,0.0,0.0,0.0,0.0
6054,0.0,0.1171259875,0.0,0.0,0.0625,0.06716415,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05637251887255,0.0475,0.0357143,0.09375,0.0,0.0625,0.0,0.0,0.0588235,0.05536329584775,0.0,0.0,0.0,0.0,0.0,0.055102081326529904,0.0,0.0,0.0,0.0,0.0,0.0,0.23214285,0.0,0.0,0.0,0.0,0.0877136999999999,0.0,0.25,0.0,0.0,0.0,0.0,0.0
6055,0.0,0.0,0.0,0.0,0.0,0.0746269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105263,0.0,0.0,0.0954462,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6057,0.0,0.0,0.0,0.0,0.03125,0.0895522,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.1275,0.0,0.0625,0.0,0.0,0.0,0.0,0.0588235,0.0,0.0,0.0,0.0,0.2,0.0,0.0571428999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6058,0.0,0.0,0.0,0.0,0.15625,0.078358175,0.0,0.0,0.0,0.0,0.05859375,0.0,0.0,0.0,0.0,0.0,0.0,0.1428569999999999,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04897963673469992,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.09821425,0.0,0.0263158,0.0,0.0,0.179393,0.0,0.125,0.0,0.0,0.0,0.0625,0.0
6059,0.0,0.1200787375,0.0,0.0,0.0,0.0149253999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0285714,0.0,0.0714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0354843,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6060,0.0,0.0,0.0,0.0,0.0625,0.119403,0.0,0.0,0.0,0.0,0.21484375,0.0,0.0,0.0,0.0,0.0,0.0,0.1428569999999999,0.15625,0.0555556,0.0,0.0,0.0,0.161764625,0.0,0.0,0.0,0.0,0.0,0.008264464462810001,0.04897963673469992,0.0,0.0714286,0.0,0.0,0.0,0.5,0.0,0.0,0.0263158,0.0,0.0,0.142843,0.3,0.0,0.0,0.0,0.0,0.3125,0.0
6061,0.0,0.0,0.0,0.0,0.0,0.164179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2894739999999999,0.0,0.1111109999999999,0.031048725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6062,0.0,0.0,0.0,0.0,0.0,0.223881,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0555556,0.0,0.0,0.25,0.0588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0571428999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394737,0.0,0.0,0.0697638999999999,0.0,0.0,0.0,0.0,0.0,0.0625,0.0
6063,0.0,0.0,0.0714286,0.0,0.02734375,0.104478,0.0,0.0,0.0,0.0,0.0,0.333333,0.15,0.0,0.0,0.1127450377451,0.1275,0.0714286,0.0,0.0,0.0,0.0,0.0,0.0,0.10380618339099999,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.22966199999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6064,0.0,0.0,0.0,0.0,0.03125,0.078358175,0.016666700000000003,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.09000000000000001,0.0,0.03125,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0571428999999999,0.0,0.0714286,0.0,0.0,0.0,0.0,0.116071425,0.0,0.0,0.1500003,0.0,0.226413,0.0,0.125,0.0,0.0,0.0,0.0,0.0
6065,0.0,0.0,0.0,0.0,0.0,0.078358175,0.016666700000000003,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.09000000000000001,0.0,0.03125,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0571428999999999,0.0,0.0714286,0.0,0.0,0.0,0.0,0.116071425,0.0,0.0,0.1500003,0.0,0.226413,0.0,0.125,0.0,0.0,0.0,0.0,0.0
6066,0.0,0.0,0.0,0.0,0.0,0.078358175,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.09000000000000001,0.0,0.03125,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0857143,0.0,0.0714286,0.0,0.0,0.0,0.0,0.116071425,0.0,0.0,0.0,0.0,0.2540719999999999,0.0,0.125,0.0,0.0,0.0,0.0,0.0
6067,0.0,0.0,0.0,0.0,0.03125,0.078358175,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.09000000000000001,0.0,0.03125,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0857143,0.0,0.0714286,0.0,0.0,0.0,0.0,0.116071425,0.0,0.0,0.0,0.0,0.2540719999999999,0.0,0.125,0.0,0.0,0.0,0.0,0.0
6068,0.0,0.0,0.0,0.0,0.09375,0.1119405,0.08333325,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.139706267157,0.1875,0.1428569999999999,0.125,0.0,0.25,0.0,0.0,0.0,0.14532898615899997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392857,0.0,0.0,0.2333331,0.0,0.0998431,0.0,0.5,0.0,0.0,0.0,0.0,0.0
6069,0.0,0.0,0.0,0.0,0.03125,0.235074875,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0465686237745,0.09000000000000001,0.1428569999999999,0.05859375,0.0,0.015625,0.0,0.0,0.0,0.05536329584775,0.0,0.0,0.0,0.6,0.0,0.12244887755099992,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.09821425,0.0,0.236842,0.0,0.14583362500000002,0.07290875,0.0,0.052083375,0.0,0.0,0.0,0.0,0.0
6070,0.0,0.0,0.0,0.0,0.0,0.078358175,0.016666700000000003,0.166667,0.20833325,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.09000000000000001,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0857143,0.0,0.0,0.0,0.0,0.03125,0.0,0.116071425,0.0,0.0,0.1500003,0.0,0.244301,0.0,0.125,0.0,0.25,0.0,0.0,0.0
6071,0.0,0.0,0.0714286,0.0,0.03125,0.149254,0.0,0.0,0.0,0.0,0.05859375,0.0,0.15,0.0,0.0,0.102941125,0.1275,0.0714286,0.3125,0.0555556,0.0,0.0,0.0,0.3308821875,0.10380618339099999,0.0,0.0,0.0,0.0,0.0,0.07959184755102,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0625,0.0526316,0.0,0.166667,0.092763,0.0,0.0,0.0,0.0,0.0,0.0625,0.0
6072,0.1428569999999999,0.0,0.0,0.0,0.125,0.208955,0.0,0.0,0.0,0.0,0.05078125,0.0,0.15,0.0,0.0,0.2696081764706,0.1275,0.178571,0.1640625,0.0555556,0.0,0.0,0.2125,0.1654415625,0.207612602076,0.0,0.0,0.0,0.0,0.0,0.046938835204099916,0.0,0.0714286,0.0,0.0,0.0,0.0,0.0,0.0,0.1842109999999999,0.0,0.0555556,0.085140825,0.0,0.0,0.0,0.0,0.0,0.1875,0.0
6073,0.1428569999999999,0.0,0.214286,0.0,0.0625,0.164179,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2818630735294,0.16000000000000003,0.13392825,0.0703125,0.0,0.0,0.0,0.0,0.117647,0.207612602076,0.0,0.0,0.0,0.0,0.0,0.023469376530599998,0.0,0.0714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222219999999999,0.1493295,0.0,0.0,0.25,0.0,0.0,0.0625,0.0
6075,0.0,0.2874015,0.0,0.0,0.3125,0.313432875,0.0,0.0,0.0,0.0,0.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.321429,0.4375,0.0,0.015625,0.1111109999999999,0.0,0.26470575,0.0,0.0,0.0,0.0,0.0,0.008264464462810001,0.15510165204100002,0.0,0.317460484127,0.0,0.0,0.0,0.0,0.08928575000000001,0.0625,0.105263,0.1611114388889,0.0,0.109227,0.1,0.125,0.0,0.0,0.0,0.5,0.0
6076,0.1428569999999999,0.070866125,0.214286,0.0,0.3125,0.207089625,0.0,0.0,0.0,0.0,0.05859375,0.0,0.15,0.0,0.0,0.117647392157,0.1275,0.357143,0.078125,0.0,0.390625,0.0,0.0,0.1102940625,0.14532898615899997,0.0,0.0,0.0,0.0,0.0,0.16530617755100002,0.0,0.571429,0.333333,0.0,0.0,0.0,0.357143125,0.0,0.1842109999999999,0.0,0.145833375,0.09344687500000001,0.0,0.520833125,0.0,0.0,0.0,0.0625,0.0
